best_model_from,epoch,lr,seed,test_BLEU_1,test_BLEU_2,test_BLEU_3,test_BLEU_4,test_CIDEr,test_METEOR,test_ROUGE_L,time,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_BLEU_4,val_CIDEr,val_METEOR,val_ROUGE_L,version,visual_extractor
val,1.0,0.0001,9223.0,0.4388183674517033,0.2744446474930173,0.1964873547939606,0.14892609325117884,0.3649000841454972,0.0,0.3753289117198013,Tue Sep 12 15:03:55 2023,4.306719812980065,0.3934731147346239,0.2472387056796787,0.17501615304506687,0.1303358929454571,0.31120374696826136,0.0,0.3649275770396082,V12,resnet101
val,1.0,0.0001,9223.0,0.4388183674517033,0.2744446474930173,0.1964873547939606,0.14892609325117884,0.3649000841454972,0.0,0.3753289117198013,Tue Sep 12 15:03:55 2023,4.306719812980065,0.3934731147346239,0.2472387056796787,0.17501615304506687,0.1303358929454571,0.31120374696826136,0.0,0.3649275770396082,V12,resnet101
val,5.0,0.0001,9223.0,0.496895393742861,0.3176400214802399,0.22930987463282584,0.17482536435953774,0.4109760022494469,0.0,0.39269377729531696,Wed Sep 13 13:54:51 2023,2.0657986512550943,0.4574918058639218,0.2895246628512955,0.20575030455677815,0.15410957350508292,0.3225846010850688,0.0,0.3789495384655309,V12,resnet101
val,5.0,0.0001,9223.0,0.496895393742861,0.3176400214802399,0.22930987463282584,0.17482536435953774,0.4109760022494469,0.0,0.39269377729531696,Wed Sep 13 13:54:51 2023,2.0657986512550943,0.4574918058639218,0.2895246628512955,0.20575030455677815,0.15410957350508292,0.3225846010850688,0.0,0.3789495384655309,V12,resnet101
val,5.0,0.0001,9223.0,0.49689539374286096,0.3176400214802399,0.22930987463282584,0.17482536435953777,0.41097600224944686,0.0,0.39269377729531696,Thu Sep 14 19:25:53 2023,2.065798651255094,0.4574918058639218,0.2895246628512955,0.20575030455677817,0.15410957350508292,0.3225846010850688,0.0,0.37894953846553087,V12,resnet101
val,5.0,0.0001,9223.0,0.49689539374286096,0.3176400214802399,0.22930987463282584,0.17482536435953777,0.41097600224944686,0.0,0.39269377729531696,Thu Sep 14 19:25:53 2023,2.065798651255094,0.4574918058639218,0.2895246628512955,0.20575030455677817,0.15410957350508292,0.3225846010850688,0.0,0.37894953846553087,V12,resnet101
